playerId,playerName,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,tackles,tackles_won,blocks,interceptions,clearances,errors,passes_completed,passes_total_distance,passes_progressive_distance,progressive_passes,passes_into_final_third,passes_into_penalty_area,assists,passes_completed_short,passes_completed_medium,passes_completed_long,Market Value,birth_date,age,height_cm
2086,Daniel Schmidt,23,Japan,GK,Daniel Schmidt,197cm,84kg,(Age: 33-132d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.75,0.667,0.25,9.0,0.333,632.333,20244.667,15957.0,0.0,18.667,0.0,0.0,76.333,275.667,278.333,735714,1992-02-03,33,197
13796,Miki Yamane,2,Japan,RB,Miki Yamane,178cm,68kg,(Age: 31-175d),2.75,22.75,8.0,36.55,0.713,0.253,0.13,0.345,,0.0,0.0,,42.0,,47.25,,,,,,,,,5.75,,,,760714,,,
8927,Ao Tanaka,17,Japan,CM,Ao Tanaka,178cm,68kg,(Age: 26-278d),1.75,31.0,9.25,29.35,1.45,0.43,0.045,0.152,,0.0,0.0,,33.0,,28.25,,,,,,,,,2.0,,,,887500,,,
55,Takumi Minamino,10,Japan,LW,Takumi Minamino,174cm,67kg,(Age: 30-150d),2.0,13.0,4.0,30.8,1.65,0.51,0.15,0.5,18.3,0.0,0.0,7.0,3.0,13.0,4.0,9.0,0.0,183.0,2416.0,504.0,15.0,9.0,5.0,0.0,110.0,47.0,10.0,8600000,,,
2095,Daichi Kamada,15,Japan,LW,Daichi Kamada,180cm,72kg,(Age: 28-314d),5.75,43.5,15.0,33.2,1.905,0.667,0.12,0.385,16.375,0.25,0.25,35.5,21.25,17.0,9.0,10.0,0.0,632.25,10741.5,2796.75,118.25,71.0,22.5,4.75,314.5,236.0,63.5,11500000,1996-08-05,28,180
13797,Shogo Taniguchi,3,Japan,LCB,Shogo Taniguchi,182cm,69kg,(Age: 33-335d),2.0,11.0,3.333,28.0,0.377,0.113,0.167,0.6,,0.0,0.0,,19.667,,54.667,,,,,,,,,2.0,,,,2057142,,,
4928,Wataru Endo,6,Japan,CM,Wataru Endo,178cm,74kg,(Age: 32-126d),2.667,31.0,13.0,43.533,1.083,0.46,0.083,0.19,18.1,0.0,0.0,69.0,34.667,48.0,40.0,61.5,0.0,1395.0,22993.5,7538.0,176.0,149.0,16.5,2.0,673.0,577.0,105.0,4231818,,,
2094,Junya Ito,14,Japan,RWB,Junya Ito,176cm,68kg,(Age: 32-098d),6.5,47.25,20.25,43.5,2.06,0.902,0.135,0.307,16.3,0.0,0.0,41.0,28.0,23.5,15.25,3.25,0.0,684.75,10851.5,3477.0,124.0,61.5,59.0,8.0,381.75,230.25,54.0,4511111,,,
2099,Takuma Asano,18,Japan,RW,Takuma Asano,171cm,69kg,(Age: 30-217d),6.25,23.0,7.0,28.2,1.76,0.505,0.045,0.135,16.95,0.25,0.25,8.0,4.5,11.5,4.5,4.5,0.0,177.0,2427.0,706.5,27.0,15.5,13.0,2.0,100.0,55.0,7.5,2122222,,,
2088,Maya Yoshida,22,Japan,MCB,Maya Yoshida,189cm,81kg,(Age: 36-295d),0.75,7.75,2.25,32.55,0.532,0.2,0.077,0.375,11.3,0.0,0.0,11.5,5.5,23.25,29.0,66.0,0.75,637.75,13252.0,4832.5,34.5,31.5,1.5,1.5,188.5,355.75,87.5,5080000,,,
2092,Gaku Shibasaki,7,Japan,CM,Gaku Shibasaki,175cm,63kg,(Age: 33-018d),1.667,16.0,5.333,33.8,0.653,0.21,0.107,0.243,,0.0,0.0,,26.333,,29.0,,,,,,,,,2.0,,,,1541666,,,
4230,Eiji Kawashima,1,Japan,GK,Eiji Kawashima,185cm,73kg,(Age: 42-087d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,487.0,17583.0,14857.0,0.0,10.0,0.0,0.0,48.0,187.0,249.0,250000,1983-03-20,42,185
13799,Shuichi Gonda,12,Japan,GK,Shūichi Gonda,188cm,83kg,(Age: 36-104d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.333,9.0,1.0,307.0,11454.0,9285.0,0.0,7.0,0.0,0.0,22.0,119.0,166.0,508333,1989-03-03,36,187
11841,Hidemasa Morita,13,Japan,CM,Hidemasa Morita,177cm,73kg,(Age: 30-036d),1.0,14.75,3.5,22.45,0.648,0.152,0.087,0.41,22.3,0.0,0.0,39.0,25.25,28.0,35.25,33.5,0.0,858.5,15857.5,5878.0,132.5,121.0,12.5,1.25,355.5,396.5,91.5,1581250,,,
13798,Yuto Nagatomo,5,Japan,LWB,Yuto Nagatomo,170cm,68kg,(Age: 38-276d),0.25,4.0,1.5,29.633,0.258,0.102,0.037,0.1,27.6,0.0,0.0,23.0,15.25,14.0,19.75,43.0,0.0,632.0,8655.0,2975.0,48.0,31.0,6.0,0.25,403.0,181.0,24.0,1618750,,,
13801,Yuki Soma,24,Japan,LW,Yuki Soma,165cm,68kg,(Age: 28-110d),2.0,29.0,12.0,41.5,1.31,0.543,0.073,0.177,,0.0,0.0,,23.333,,14.333,,,,,,,,,3.0,,,,470833,1997-02-25,28,166
13828,Shuto Machino,20,Japan,CF,Shuto Machino,184cm,77kg,(Age: 25-258d),8.0,56.5,21.0,35.6,2.85,1.06,0.135,0.375,,0.333,0.333,,5.0,,6.5,,,,,,,,,2.0,,,,280000,,,
13800,Ayase Ueda,21,Japan,CF,Ayase Ueda,180cm,72kg,(Age: 26-278d),11.333,65.333,27.667,41.933,4.097,1.707,0.173,0.413,,0.333,0.333,,5.333,,3.0,,,,,,,,,1.667,,,,466666,1998-08-28,26,182
2090,Hiroki Sakai,19,Japan,RB,Hiroki Sakai,185cm,69kg,(Age: 35-064d),0.5,6.75,1.75,22.425,0.42,0.113,0.055,0.223,14.8,0.0,0.0,69.0,31.0,20.5,32.0,49.5,0.5,1077.5,15725.0,5880.5,100.0,68.5,11.5,0.25,639.0,333.5,64.5,6181818,1990-04-12,35,185
4925,Hiroki Ito,26,Japan,LCB,Hiroki Ito,186cm,78kg,(Age: 26-034d),1.667,11.0,2.0,18.2,0.42,0.08,0.09,0.5,22.5,0.0,0.0,43.0,31.0,40.0,53.0,95.0,0.0,1486.0,29708.0,12106.0,120.0,111.0,12.0,1.0,521.0,747.0,202.0,665625,,,
2087,Takehiro Tomiyasu,16,Japan,RCB,Takehiro Tomiyasu,185cm,78kg,(Age: 26-222d),1.0,15.333,2.667,17.9,0.6,0.103,0.06,0.333,17.1,0.0,0.0,41.333,24.0,31.0,42.333,82.667,1.0,1209.333,20388.0,8049.0,141.0,123.667,14.333,1.333,579.333,513.667,93.333,12016666,1998-11-05,26,188
5098,Ko Itakura,4,Japan,RCB,Ko Itakura,186cm,82kg,(Age: 28-139d),2.0,14.75,4.25,23.95,0.593,0.167,0.118,0.5,13.75,0.0,0.0,43.5,28.75,29.5,42.75,103.0,2.0,1343.5,28495.5,8676.0,79.5,67.0,4.5,0.25,337.0,825.5,176.0,1452272,,,
1860,Takefusa Kubo,11,Japan,RW,Takefusa Kubo,170cm,63kg,(Age: 24-011d),2.0,39.333,13.333,36.3,2.17,0.733,0.053,0.143,19.867,0.0,0.0,24.0,15.0,19.0,15.0,6.0,0.0,341.0,4667.333,1551.333,62.333,25.667,21.667,1.667,206.0,98.333,15.0,13176923,,,
66,Toby Alderweireld,2,Belgium,RCB,Toby Alderweireld,187cm,79kg,(Age: 36-105d),1.0,15.0,4.0,27.1,0.493,0.13,0.077,0.277,11.733,0.0,0.0,37.333,24.667,43.0,21.667,156.0,0.667,1642.0,34374.333,10935.333,105.333,111.667,14.0,0.667,484.667,900.0,241.667,28333333,,,
9806,Lois Openda,24,Belgium,CF,Loïs Openda,175cm,73kg,(Age: 25-119d),10.667,64.333,27.667,41.867,3.44,1.44,0.157,0.377,14.267,0.667,1.0,15.667,11.0,12.333,5.667,2.0,0.0,307.333,4231.667,846.0,29.0,17.333,18.0,2.0,183.0,85.333,15.0,2938461,2000-02-16,25,177
1694,Eden Hazard,10,Belgium,AM,Eden Hazard,173cm,74kg,,5.0,32.5,16.0,55.125,1.882,1.005,0.12,0.247,16.675,1.0,1.0,7.5,4.25,5.25,6.0,1.5,0.25,684.5,9858.25,2241.5,90.5,47.5,30.75,5.25,415.0,174.5,52.25,87533333,,,
1387,Yannick Carrasco,11,Belgium,LW,Yannick Carrasco,180cm,72kg,(Age: 31-284d),7.5,48.5,19.75,39.1,2.397,0.973,0.1,0.278,18.567,2.25,2.25,24.0,13.75,19.667,11.25,10.0,1.0,618.667,8297.333,2638.333,63.667,28.667,31.667,6.25,385.667,147.0,35.667,29653846,,,
4674,Axel Witsel,6,Belgium,CM,Axel Witsel,186cm,81kg,(Age: 36-154d),2.5,21.75,5.5,23.725,0.925,0.218,0.122,0.482,20.275,0.0,0.0,33.75,23.0,24.0,31.75,29.75,0.25,1475.0,23792.75,5646.0,131.75,130.5,7.25,1.5,722.0,618.0,91.0,21458333,1989-01-12,36,186
5139,Romelu Lukaku,9,Belgium,CF,Romelu Lukaku,192cm,91kg,(Age: 32-033d),16.75,70.0,32.25,45.575,2.58,1.172,0.193,0.43,13.625,3.25,3.25,8.5,3.25,12.0,1.5,25.25,0.0,420.5,5259.75,1071.75,58.0,27.5,24.0,3.25,258.0,87.75,20.25,86500000,,,
4112,Wout Faes,4,Belgium,RCB,Wout Faes,188cm,79kg,(Age: 27-073d),1.5,12.5,3.25,21.175,0.39,0.095,0.1,0.61,13.55,0.0,0.0,38.0,25.5,43.75,64.5,146.0,1.0,1010.25,21081.25,8328.5,68.75,63.25,3.5,0.25,274.5,596.0,133.5,3221428,,,
22,Kevin De Bruyne,7,Belgium,RW,Kevin De Bruyne,181cm,69kg,(Age: 33-352d),9.0,70.75,24.0,34.875,3.163,1.1,0.102,0.3,21.475,1.0,1.25,33.25,19.0,24.25,9.0,13.0,0.75,1137.0,19809.5,5759.25,201.5,123.5,74.0,10.5,546.5,417.0,134.0,122000000,,,
4979,Koen Casteels,13,Belgium,GK,Koen Casteels,196cm,86kg,(Age: 32-355d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,9.5,1.5,863.25,25586.75,17307.5,0.75,12.75,0.0,0.0,115.0,423.5,323.25,10954545,,,
9090,Charles De Ketelaere,22,Belgium,AM,Charles De Ketelaere,192cm,78kg,(Age: 24-097d),6.0,43.0,17.333,38.2,2.047,0.78,0.11,0.283,14.5,0.0,0.0,29.333,20.333,28.667,13.0,11.667,0.0,579.667,8873.0,2784.333,102.0,52.0,47.667,3.667,325.667,198.0,38.667,10070000,,,
4498,Amadou Onana,18,Belgium,CM,Amadou Onana,187cm,76kg,(Age: 23-303d),1.5,13.0,5.5,42.75,0.825,0.35,0.125,0.285,14.5,0.0,0.0,48.0,30.5,10.0,25.5,19.0,0.0,516.0,8931.0,2203.0,59.0,53.0,7.0,0.0,231.0,203.0,61.0,3400000,2001-08-16,23,195
241,Leander Dendoncker,19,Belgium,DM,Leander Dendoncker,178cm,83kg,(Age: 30-061d),2.25,22.75,8.25,38.275,0.963,0.38,0.11,0.332,14.975,0.0,0.0,54.25,25.75,37.25,24.25,47.0,1.5,833.25,13616.75,3184.5,66.0,48.0,4.75,0.5,382.75,349.75,61.75,24285714,,,
4021,Jérémy Doku,25,Belgium,RW,Jeremy Doku,171cm,59kg,(Age: 23-019d),2.0,18.0,5.5,35.55,1.417,0.492,0.145,0.393,17.1,0.0,0.0,19.75,12.0,9.0,6.5,1.75,0.0,336.5,5091.0,1108.5,48.0,21.25,23.0,3.0,196.25,114.25,17.5,11636363,,,
67,Jan Vertonghen,5,Belgium,LCB,Jan Vertonghen,189cm,86kg,(Age: 38-052d),0.5,14.5,4.75,35.025,0.593,0.188,0.08,0.25,13.4,0.0,0.0,34.75,20.75,18.0,34.0,74.75,0.0,1396.5,26983.25,9532.75,121.25,106.75,3.75,0.75,470.5,770.5,139.0,18576923,,,
11994,Dries Mertens,14,Belgium,CF,Dries Mertens,169cm,60kg,(Age: 38-040d),11.25,65.5,24.75,37.975,3.44,1.29,0.173,0.445,18.5,0.5,0.5,16.0,10.25,8.0,9.5,3.0,0.25,497.25,7233.75,1875.25,77.75,39.75,26.5,6.75,289.0,138.0,35.0,17818181,,,
112,Michy Batshuayi,23,Belgium,CF,Michy Batshuayi,185cm,78kg,(Age: 31-256d),8.0,56.0,23.0,45.0,2.605,1.115,0.135,0.29,17.0,2.0,3.0,5.0,2.5,5.0,4.0,5.0,0.0,122.0,1523.0,293.0,13.0,8.0,5.0,2.0,81.0,30.0,3.0,21961538,,,
1960,Timothy Castagne,21,Belgium,LB,Timothy Castagne,180cm,79kg,(Age: 29-192d),2.0,13.0,4.75,37.575,0.595,0.215,0.165,0.425,13.1,0.0,0.0,52.75,30.5,30.75,25.75,47.25,0.5,1080.75,15531.5,5156.5,78.25,64.25,19.75,2.0,635.75,363.25,46.25,17818181,1995-12-05,29,185
9091,Hans Vanaken,20,Belgium,AM,Hans Vanaken,194cm,79kg,(Age: 32-295d),11.0,60.75,22.5,36.525,1.91,0.703,0.135,0.37,16.425,3.0,3.5,57.75,41.25,32.25,25.5,26.5,0.25,1762.25,32010.5,9290.0,301.75,206.25,69.5,8.5,778.5,691.75,228.25,11291666,,,
9796,Arthur Theate,3,Belgium,LCB,Arthur Theate,191cm,81kg,(Age: 25-021d),2.5,18.5,6.5,36.2,0.67,0.23,0.145,0.38,17.35,0.0,0.0,43.0,26.5,36.5,48.0,98.0,0.0,1058.0,21075.5,7947.5,102.5,104.0,9.0,0.5,367.0,538.0,144.0,3950000,,,
215,Youri Tielemans,8,Belgium,CM,Youri Tielemans,177cm,72kg,(Age: 28-039d),4.5,47.75,14.5,31.625,1.89,0.597,0.078,0.242,24.25,1.0,1.0,57.25,30.0,34.5,23.5,23.0,1.25,1391.75,23481.25,6567.5,193.5,158.25,30.25,4.5,643.25,549.5,137.0,40538461,,,
4669,Thomas Meunier,15,Belgium,RB,Thomas Meunier,190cm,87kg,(Age: 33-276d),1.5,13.25,4.5,36.275,0.81,0.275,0.087,0.273,15.625,0.0,0.0,32.5,23.5,14.0,16.75,25.5,1.0,868.5,13861.25,4060.5,79.5,54.5,22.75,2.25,454.0,313.5,68.25,20250000,,,
455,Leandro Trossard,17,Belgium,LW,Leandro Trossard,172cm,60kg,(Age: 30-193d),8.0,73.75,25.75,34.275,2.538,0.875,0.105,0.31,18.125,0.5,1.0,33.75,20.75,31.0,20.5,10.5,0.25,810.5,14260.0,4082.25,149.25,80.5,56.25,4.5,382.5,300.5,98.5,13090909,,,
9071,Simon Mignolet,12,Belgium,GK,Simon Mignolet,193cm,87kg,(Age: 37-101d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.5,9.5,2.25,811.0,22818.75,17085.25,2.75,26.25,0.0,0.0,134.25,396.5,278.75,9111111,,,
1672,Thibaut Courtois,1,Belgium,GK,Thibaut Courtois,199cm,91kg,(Age: 33-035d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.25,12.25,1.25,883.75,22092.5,14035.5,0.25,5.25,0.5,0.0,150.25,530.25,200.5,60928571,,,
4684,Thorgan Hazard,16,Belgium,LW,Thorgan Hazard,174cm,68kg,(Age: 32-078d),5.5,38.0,13.25,35.175,1.735,0.608,0.13,0.393,18.525,0.75,1.25,30.25,18.75,22.75,14.0,4.75,0.25,705.25,10775.25,3130.75,75.0,40.25,30.0,7.0,400.25,207.0,59.75,31900000,,,
13853,Zeno Debast,26,Belgium,RCB,Zeno Debast,189cm,73kg,(Age: 21-234d),,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,,,
898,Samuel Piette,6,Canada,DM,Samuel Piette,172cm,68kg,(Age: 30-215d),0.5,12.5,2.5,18.55,0.603,0.122,0.03,0.168,23.075,0.0,0.0,38.75,23.25,25.0,23.75,23.25,0.75,921.5,16952.75,4845.5,116.75,113.0,12.25,1.25,382.75,409.75,112.0,1588888,,,
3965,Jonathan David,20,Canada,CF,Jonathan David,180cm,73kg,(Age: 25-152d),14.5,62.75,31.75,50.925,2.485,1.26,0.21,0.417,15.8,1.25,1.5,26.5,16.75,16.5,7.0,9.75,0.0,530.75,7459.5,1567.25,70.0,50.25,18.25,3.75,299.0,174.75,21.25,18507692,,,
1249,Derek Cornelius,25,Canada,LCB,Derek Cornelius,187cm,83kg,(Age: 27-202d),1.0,6.0,1.5,27.15,0.47,0.11,0.1,0.25,10.0,0.0,0.0,19.5,11.5,23.0,8.5,82.5,1.0,483.0,9571.0,3618.0,19.5,17.5,0.5,0.0,151.5,274.5,55.0,365000,,,
4611,Alphonso Davies,19,Canada,LM,Alphonso Davies,178cm,68kg,(Age: 24-225d),1.333,11.333,4.667,50.0,0.537,0.22,0.167,0.31,19.667,0.0,0.0,47.667,29.0,27.667,27.333,36.667,0.667,1328.0,19263.333,5306.0,118.667,86.0,33.333,3.333,775.667,453.667,52.667,40057142,,,
14032,David Wotherspoon,24,Canada,AM,David Wotherspoon,181cm,76kg,(Age: 35-150d),2.0,31.667,9.333,33.467,1.693,0.563,0.053,0.16,,0.0,0.0,,,,,,,,,,,,,,,,,433333,,,
8627,Atiba Hutchinson,13,Canada,CM,Atiba Hutchinson,187cm,72kg,,3.75,18.25,7.75,41.975,0.685,0.285,0.203,0.47,,0.25,0.25,,,,,,,,,,,,,,,,,604545,,,
8551,Stephen Eustaquio,7,Canada,CM,Stephen Eustáquio,178cm,77kg,(Age: 28-176d),0.667,21.0,4.667,21.267,1.13,0.237,0.03,0.11,22.867,0.0,0.0,42.0,28.0,22.667,31.667,28.0,0.667,856.0,15653.0,4590.667,96.0,68.0,11.667,0.667,356.333,375.0,102.333,2775000,,,
1228,Jonathan Osorio,21,Canada,CM,Jonathan Osorio,175cm,73kg,(Age: 33-003d),4.75,21.5,9.0,40.7,1.185,0.49,0.212,0.502,15.475,0.0,0.25,29.75,17.75,17.5,16.25,15.5,0.0,929.5,13504.5,3810.75,122.25,98.75,21.25,2.75,512.25,317.25,46.75,3854545,,,
1267,Lucas Cavallini,9,Canada,CF,Lucas Cavallini,175cm,83kg,(Age: 32-169d),5.75,42.75,14.75,34.975,2.842,0.978,0.12,0.355,14.2,0.5,1.25,13.75,8.0,10.5,4.5,12.75,0.0,200.0,3090.5,543.75,24.25,16.5,5.25,1.0,111.75,59.5,17.0,3630000,,,
11790,Steven Vitoria,5,Canada,RCB,Steven Vitória,195cm,86kg,(Age: 38-155d),2.75,13.667,3.333,25.633,0.847,0.207,0.177,0.64,14.6,1.0,1.5,14.333,7.667,16.333,17.333,70.333,0.0,478.0,10611.0,3969.333,28.333,27.0,0.0,0.25,119.667,278.667,77.333,222222,,,
1025,Kamal Miller,4,Canada,LCB,Kamal Miller,183cm,76kg,(Age: 28-030d),0.75,8.75,2.5,15.475,0.4,0.098,0.055,0.375,22.575,0.0,0.0,21.5,11.75,14.0,26.75,50.5,0.25,958.0,17100.5,7688.25,101.0,95.75,7.0,0.75,413.75,446.0,87.25,647222,,,
12315,Sam Adekugbe,3,Canada,LB,Sam Adekugbe,175cm,74kg,(Age: 30-150d),0.0,6.75,0.5,9.825,0.3,0.03,0.0,0.0,,0.0,0.0,,15.75,,23.5,,,,,,,,,1.25,,,,430000,,,
963,Tajon Buchanan,11,Canada,RM,Tajon Buchanan,182cm,68kg,(Age: 26-127d),3.333,36.667,13.0,34.133,2.66,0.913,0.067,0.177,16.467,0.0,0.0,23.0,11.333,16.333,7.0,10.667,0.333,325.0,4682.667,964.333,23.667,9.667,10.333,2.333,191.333,108.333,11.667,2382500,,,
1225,Richie Laryea,22,Canada,LB,Richie Laryea,175cm,68kg,(Age: 30-159d),2.333,13.333,5.667,29.5,0.653,0.273,0.143,0.47,17.533,0.0,0.0,28.333,16.0,11.667,15.667,23.333,0.0,643.667,9196.0,2624.0,60.0,38.0,13.333,2.0,371.667,210.667,31.0,1442500,,,
861,Dayne St Clair,1,Canada,GK,Dayne St. Clair,185cm,74kg,(Age: 28-037d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.5,0.667,9.5,2.0,382.5,11763.5,9343.5,0.0,5.5,0.5,0.333,53.0,175.5,152.0,550000,,,
14031,Milan Borjan,18,Canada,GK,Milan Borjan,193cm,79kg,(Age: 37-235d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2460000,,,
888,Joel Waterman,26,Canada,RCB,Joel Waterman,188cm,83kg,(Age: 29-142d),1.0,4.667,2.333,29.15,0.243,0.08,0.125,0.43,9.7,0.0,0.0,19.0,12.0,16.667,26.0,51.667,1.0,1039.0,19689.667,7415.0,86.333,89.0,6.0,1.75,387.333,512.0,127.0,225000,,,
5173,Ismael Kone,15,Canada,CM,Ismaël Koné,188cm,76kg,(Age: 23-009d),2.0,24.0,6.0,25.0,1.37,0.34,0.08,0.33,23.8,0.0,0.0,14.0,5.0,23.0,12.0,4.0,1.0,690.0,12286.0,2394.0,78.0,62.0,6.0,4.0,329.0,263.0,84.0,50000,,,
14033,Liam Millar,23,Canada,LW,Liam Millar,176cm,74kg,(Age: 25-261d),4.333,41.5,15.0,36.2,1.865,0.675,0.12,0.325,,0.667,0.667,,20.0,,11.5,,,,,,,,,2.667,,,,1000000,,,
2368,James Pantemis,16,Canada,GK,James Pantemis,191cm,83kg,(Age: 28-114d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.5,1.5,313.5,6784.0,4816.5,0.0,1.5,0.0,0.0,93.5,159.5,56.0,143750,1997-02-21,28,191
1226,Liam Fraser,8,Canada,DM,Liam Fraser,185cm,83kg,(Age: 27-122d),0.0,6.5,1.5,25.0,0.62,0.12,0.0,0.0,18.6,0.0,0.0,17.0,12.5,12.0,14.5,32.0,1.0,629.0,13075.0,4140.0,56.0,77.0,4.0,0.5,213.0,308.0,102.0,725000,,,
6916,Junior Hoilett,10,Canada,LW,Junior Hoilett,174cm,67kg,(Age: 35-010d),3.75,37.5,10.0,27.5,1.787,0.478,0.098,0.37,19.05,0.0,0.25,39.0,24.25,23.75,22.0,20.0,0.0,386.75,5963.75,1742.5,47.75,24.25,18.75,1.75,214.0,123.25,31.75,2970000,,,
1289,Mark-Anthony Kaye,14,Canada,CM,Mark-Anthony Kaye,186cm,69kg,(Age: 30-195d),1.0,12.25,4.5,34.275,1.14,0.4,0.062,0.143,15.4,0.0,0.0,24.0,11.75,13.75,13.25,8.25,0.5,386.5,6567.75,2057.5,62.0,47.0,13.0,0.75,189.75,149.0,37.75,3211111,,,
7575,Iké Ugbo,12,Canada,CF,Ike Ugbo,186cm,77kg,(Age: 26-267d),9.0,35.0,14.25,41.525,1.84,0.76,0.25,0.605,12.133,0.75,0.75,8.333,7.25,14.0,5.75,10.333,0.0,195.667,2395.667,344.0,18.0,12.667,3.667,0.25,136.0,42.0,4.333,1516666,,,
926,Alistair Johnston,2,Canada,RB,Alistair Johnston,180cm,74kg,(Age: 26-250d),1.667,8.667,4.0,53.567,0.36,0.18,0.14,0.35,16.467,0.0,0.0,43.333,25.667,21.0,23.333,41.0,0.0,967.667,17242.667,5825.0,93.0,85.333,24.333,1.667,448.333,409.0,95.667,1266666,,,
9094,Cyle Larin,17,Canada,CF,Cyle Larin,188cm,86kg,(Age: 30-059d),11.0,68.667,33.333,47.833,2.627,1.247,0.153,0.313,15.1,0.0,0.333,14.0,12.667,19.0,10.0,16.0,0.0,476.0,7547.0,1277.0,51.0,35.0,13.0,3.333,255.0,174.0,31.0,4850000,,,
1938,Hakim Ziyech,7,Morocco,RW,Hakim Ziyech,180cm,69kg,(Age: 32-088d),7.0,82.5,29.75,35.65,4.247,1.525,0.077,0.212,21.975,0.0,0.0,29.75,19.0,19.25,14.25,4.75,0.0,804.25,13025.5,4672.25,159.75,85.25,66.5,8.0,429.75,222.0,97.25,36500000,,,
13864,Yahia Attiat-Allah,25,Morocco,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12586,Sofyan Amrabat,4,Morocco,CM,Sofyan Amrabat,173cm,69kg,(Age: 28-298d),0.667,10.667,4.0,46.1,0.433,0.193,0.083,0.11,23.433,0.333,0.333,40.333,23.667,28.0,19.667,11.0,0.667,1121.667,21311.0,5148.0,137.667,123.333,16.333,0.333,428.333,524.667,142.333,11066666,,,
233,Romain Saïss,6,Morocco,LCB,Romain Saïss,190cm,76kg,(Age: 35-081d),2.25,20.25,7.5,37.85,0.828,0.318,0.12,0.312,14.325,0.0,0.0,42.25,28.75,31.25,47.75,115.25,1.5,1124.75,21661.75,9089.25,108.75,109.0,3.75,0.25,415.75,560.0,133.0,7200000,,,
13869,Walid Cheddira,21,Morocco,CF,Walid Cheddira,186cm,78kg,(Age: 27-144d),8.333,49.333,21.0,39.433,2.357,0.95,0.113,0.28,13.867,2.0,2.333,13.667,7.667,8.0,2.0,12.333,0.0,234.667,3267.0,602.667,27.0,13.667,5.667,2.333,136.0,67.667,13.0,166666,1998-01-22,27,187
4002,Nayef Aguerd,5,Morocco,LCB,Nayef Aguerd,188cm,76kg,(Age: 29-077d),2.25,16.75,4.5,28.6,0.715,0.208,0.185,0.635,13.875,0.0,0.0,23.5,17.25,22.25,25.75,85.5,0.5,1341.25,26577.25,10716.0,74.0,76.5,1.5,0.75,475.5,677.5,174.5,3570833,,,
13021,Abde Ezzalzouli,16,Morocco,LW,Abde Ezzalzouli,177cm,73kg,(Age: 23-180d),1.0,16.0,4.0,25.0,2.48,0.62,0.06,0.25,16.5,0.0,0.0,17.0,9.0,3.0,9.0,0.0,0.0,132.0,1611.0,223.0,8.0,4.0,4.0,0.0,88.0,24.0,7.0,1541666,,,
6925,Ilias Chair,13,Morocco,AM,Ilias Chair,158cm,54kg,(Age: 27-228d),7.0,79.667,28.333,35.767,2.377,0.85,0.083,0.243,20.0,0.0,0.0,28.0,16.667,21.0,11.0,5.667,0.0,1138.0,18097.333,4525.667,153.333,94.667,42.333,5.0,605.333,387.667,96.333,2525000,,,
13560,Anass Zaroury,10,Morocco,LW,Anass Zaroury,,,(Age: 24-220d),6.0,53.0,23.0,43.4,2.81,1.22,0.09,0.22,20.1,0.0,0.0,13.0,10.0,16.0,4.0,6.0,0.0,521.0,9155.0,2260.0,90.0,53.0,31.0,3.5,258.0,194.0,59.0,433333,,,
13044,Jawad El Yamiq,18,Morocco,RCB,Jawad El Yamiq,190cm,73kg,(Age: 33-106d),0.667,14.0,3.0,24.033,0.793,0.18,0.023,0.133,18.0,0.0,0.0,21.0,11.667,15.0,34.0,100.0,0.0,494.0,9915.0,3812.0,41.0,33.0,1.0,1.0,162.0,246.0,73.0,959090,,,
4324,Azzedine Ounahi,8,Morocco,CM,Azzedine Ounahi,182cm,72kg,(Age: 25-057d),2.0,26.0,4.0,15.4,1.43,0.22,0.08,0.5,23.3,0.0,0.0,39.0,22.0,19.0,26.0,13.0,0.0,782.0,12548.0,3196.0,110.0,81.0,17.0,1.0,389.0,307.0,59.0,737500,2000-04-19,25,182
13868,Yahya Jabrane,26,Morocco,DM,Yahya Jabrane,183cm,72kg,(Age: 33-362d),,,,,,,,,,,,,,,,,,,,,,,,,,,,800000,,,
