playerId,playerNickname,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,Market Value,birth_date,age,height_cm
1819,Hugo Guillamon,15,Spain,DM,Hugo Guillamón,182cm,82kg,(Age: 25-060d),0.667,4.667,1.0,21.45,0.197,0.043,0.14,0.75,15.4,0.0,0.0,3820833.0,2000-01-31,25.0,178.0
1394,Alvaro Morata,7,Spain,CF,Álvaro Morata,189cm,84kg,(Age: 32-160d),9.5,52.75,21.75,41.5,2.533,1.053,0.165,0.398,12.075,1.0,1.25,49250000.0,1992-10-23,32.0,189.0
1950,Ferran Torres,11,Spain,RW,Ferrán Torres,184cm,77kg,(Age: 25-031d),5.0,40.0,13.667,33.833,2.35,0.823,0.123,0.37,15.967,0.333,0.333,30214285.0,2000-02-29,25.0,184.0
1903,Robert Sánchez,1,Spain,GK,Robert Sánchez,197cm,87kg,(Age: 27-134d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5883333.0,1997-11-18,27.0,197.0
18,Rodri,16,Spain,RCB,Ángel Rodríguez,172cm,67kg,(Age: 37-340d),6.75,46.0,16.5,36.2,2.675,0.97,0.135,0.37,15.075,0.5,0.75,57750000.0,1996-06-22,28.0,191.0
1829,Carlos Soler,19,Spain,CM,Carlos Soler,183cm,72kg,(Age: 28-089d),6.5,30.25,10.25,32.4,1.11,0.372,0.105,0.343,22.025,3.5,4.0,37727272.0,1997-01-02,28.0,180.0
9,Aymeric Laporte,24,Spain,LCB,Aymeric Laporte,189cm,84kg,(Age: 30-309d),2.0,17.75,4.25,28.4,0.653,0.165,0.12,0.375,14.25,0.0,0.0,54090909.0,1994-05-27,30.0,191.0
1696,Marco Asensio,10,Spain,CF,Marco Asensio,178cm,69kg,(Age: 29-070d),5.333,49.333,20.0,38.667,2.497,1.017,0.103,0.273,18.9,0.0,0.0,53230769.0,1996-01-21,29.0,182.0
1682,Daniel Carvajal,20,Spain,RB,Dani Carvajal,173cm,69kg,(Age: 33-080d),0.75,12.5,4.25,30.9,0.64,0.195,0.06,0.215,21.875,0.0,0.0,43333333.0,1992-01-11,33.0,173.0
1841,Pau Torres,4,Spain,LCB,Pau Torres,191cm,84kg,(Age: 28-075d),2.5,14.0,4.667,31.667,0.433,0.143,0.22,0.743,8.2,0.0,0.0,21066666.0,1997-01-16,28.0,192.0
5048,David Raya,13,Spain,GK,David Raya,186cm,81kg,(Age: 29-198d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7695833.0,1995-09-15,29.0,183.0
1383,Koke,8,Spain,CM,Koke,170cm,73kg,(Age: 33-083d),2.25,18.25,7.0,39.725,0.61,0.235,0.113,0.312,21.325,0.0,0.0,60800000.0,1992-01-08,33.0,176.0
1381,Marcos Llorente,6,Spain,RB,Marcos Llorente,182cm,71kg,(Age: 30-061d),3.75,20.0,7.5,48.275,0.792,0.31,0.112,0.287,17.9,0.0,0.0,35000000.0,1995-01-30,30.0,184.0
1896,Matty Cash,2,Poland,RB,Matty Cash,185cm,76kg,(Age: 27-237d),3.25,38.25,10.0,25.95,1.192,0.31,0.07,0.253,21.2,0.0,0.0,10811111.0,1997-08-07,27.0,185.0
4557,Robert Gumny,25,Poland,RB,Robert Gumny,177cm,60kg,(Age: 26-301d),0.667,6.5,1.5,25.0,0.335,0.1,0.085,0.33,14.95,0.0,0.0,3475000.0,1998-06-04,26.0,182.0
13852,Damian Szymanski,8,Poland,CM,Damian Szymański,181cm,69kg,(Age: 29-289d),2.0,,,,,,,,,0.0,0.0,1144444.0,1995-06-16,29.0,185.0
385,Jan Bednarek,5,Poland,RCB,Jan Bednarek,190cm,77kg,(Age: 28-354d),1.5,10.25,3.5,30.275,0.34,0.115,0.113,0.443,8.7,0.0,0.0,14384615.0,1996-04-12,28.0,189.0
12514,Piotr Zielinski,20,Poland,CM,Piotr Zieliński,180cm,74kg,(Age: 30-316d),5.5,65.25,22.25,34.65,2.225,0.767,0.095,0.258,21.475,0.0,0.0,40454545.0,1994-05-20,30.0,180.0
12729,Lukasz Skorupski,12,Poland,GK,Łukasz Skorupski,187cm,83kg,(Age: 33-331d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644444.0,1991-05-05,33.0,188.0
12589,Szymon Zurkowski,17,Poland,CM,Szymon Żurkowski,185cm,77kg,(Age: 27-188d),4.0,39.5,12.5,30.6,2.055,0.615,0.095,0.3,19.55,0.0,0.0,2830000.0,1997-09-25,27.0,185.0
12820,Jakub Kiwior,14,Poland,LCB,Jakub Kiwior,182cm,78kg,(Age: 25-045d),0.0,8.0,4.0,50.0,0.37,0.18,0.0,0.0,14.4,0.0,0.0,507142.0,2000-02-15,25.0,189.0
668,Przemyslaw Frankowski,24,Poland,LM,Przemysław Frankowski,175cm,68kg,(Age: 29-354d),4.0,35.75,14.5,39.875,1.84,0.725,0.113,0.287,16.775,0.0,0.0,2404166.0,1995-04-12,29.0,175.0
3994,Arkadiusz Milik,7,Poland,CF,Arkadiusz Milik,186cm,78kg,(Age: 31-032d),11.0,68.75,29.25,41.55,3.553,1.488,0.14,0.34,15.225,1.0,1.0,27666666.0,1994-02-28,31.0,186.0
12537,Nicola Zalewski,21,Poland,LM,Nicola Zalewski,164cm,63kg,(Age: 23-068d),0.0,9.0,4.0,44.4,1.02,0.45,0.0,0.0,23.5,0.0,0.0,950000.0,2002-01-23,23.0,175.0
13848,Kamil Glik,15,Poland,RCB,Kamil Glik,190cm,79kg,(Age: 37-057d),1.0,16.75,4.75,25.425,0.58,0.158,0.053,0.21,10.45,0.0,0.0,8345454.0,1988-02-03,37.0,190.0
13986,Kamil Grabara,22,Poland,GK,Kamil Grabara,195cm,78kg,(Age: 26-083d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3237500.0,1999-01-08,26.0,195.0
4851,Krzysztof Piatek,23,Poland,CF,Krzysztof Piątek,183cm,77kg,(Age: 29-274d),4.667,28.333,11.0,37.2,2.397,0.88,0.137,0.357,15.333,0.667,1.333,19783333.0,1995-07-01,29.0,183.0
2042,Kamil Grosicki,11,Poland,LW,Kamil Grosicki,180cm,74kg,(Age: 36-297d),4.0,16.0,7.0,43.8,2.89,1.26,0.06,0.14,16.8,0.0,0.0,3033333.0,1988-06-08,36.0,180.0
4625,Robert Lewandowski,9,Poland,CF,Robert Lewandowski,185cm,78kg,(Age: 36-223d),33.0,139.25,60.25,43.2,4.515,1.955,0.203,0.465,13.5,5.25,5.75,69666666.0,1988-08-21,36.0,185.0
13851,Michal Skoras,26,Poland,RW,Michał Skóraś,173cm,63kg,(Age: 25-045d),1.667,,,,,,,,,0.0,0.0,560714.0,2000-02-15,25.0,172.0
9939,Jakub Kaminski,13,Poland,RM,Jakub Kamiński,179cm,71kg,(Age: 22-300d),4.333,,,,,,,,,0.0,0.0,2609375.0,2002-06-05,22.0,179.0
9871,Mateusz Wieteska,4,Poland,RCB,Mateusz Wieteska,187cm,77kg,(Age: 28-049d),1.5,,,,,,,,,0.0,0.0,1325000.0,1997-02-11,28.0,187.0
13849,Artur Jedrzejczyk,3,Poland,RCB,Artur Jędrzejczyk,189cm,78kg,(Age: 37-148d),0.75,,,,,,,,,0.0,0.0,1072500.0,1987-11-04,37.0,189.0
7419,Krystian Bielik,6,Poland,CM,Krystian Bielik,189cm,78kg,(Age: 27-087d),1.5,9.0,3.5,38.85,0.775,0.3,0.165,0.415,12.95,0.0,0.0,4975000.0,1998-01-04,27.0,192.0
11113,Sebastian Szymanski,19,Poland,CM,Sebastian Szymański,174cm,58kg,(Age: 25-326d),2.5,54.667,19.0,34.4,2.403,0.83,0.047,0.13,,0.0,0.0,6222727.0,1999-05-10,25.0,174.0
13850,Grzegorz Krychowiak,10,Poland,DM,Grzegorz Krychowiak,186cm,84kg,,5.0,50.0,17.5,33.75,2.69,0.895,0.08,0.21,,1.333,1.667,16181818.0,1990-01-29,35.0,187.0
12766,Bartosz Bereszynski,18,Poland,LB,Bartosz Bereszyński,182cm,78kg,(Age: 32-263d),0.25,8.5,1.0,15.45,0.312,0.037,0.083,0.333,20.875,0.0,0.0,7863636.0,1992-07-12,32.0,183.0
8042,Wojciech Szczesny,1,Poland,GK,Wojciech Szczęsny,195cm,87kg,(Age: 34-348d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27454545.0,1990-04-18,34.0,195.0
7535,Karol Swiderski,16,Poland,CF,Karol Świderski,184cm,73kg,(Age: 28-068d),9.0,72.0,36.0,50.0,2.64,1.32,0.14,0.28,17.1,0.25,0.5,3440000.0,1997-01-23,28.0,184.0
898,Samuel Piette,6,Canada,DM,Samuel Piette,172cm,68kg,(Age: 30-140d),0.5,12.5,2.5,18.55,0.603,0.122,0.03,0.168,23.075,0.0,0.0,1588888.0,1994-11-12,30.0,171.0
3965,Jonathan David,20,Canada,CF,Jonathan David,180cm,73kg,(Age: 25-077d),14.5,61.0,31.5,52.4,2.125,1.11,0.215,0.41,14.5,1.25,1.5,18507692.0,2000-01-14,25.0,178.0
1249,Derek Cornelius,25,Canada,LCB,Derek Cornelius,187cm,83kg,(Age: 27-127d),1.0,6.0,1.5,27.15,0.47,0.11,0.1,0.25,10.0,0.0,0.0,365000.0,1997-11-25,27.0,187.0
4611,Alphonso Davies,19,Canada,LM,Alphonso Davies,178cm,68kg,(Age: 24-150d),1.333,11.333,4.667,50.0,0.537,0.22,0.167,0.31,19.667,0.0,0.0,40057142.0,2000-11-02,24.0,185.0
14032,David Wotherspoon,24,Canada,AM,David Wotherspoon,181cm,76kg,(Age: 35-075d),2.0,31.667,9.333,33.467,1.693,0.563,0.053,0.16,,0.0,0.0,433333.0,1990-01-16,35.0,172.0
8627,Atiba Hutchinson,13,Canada,CM,Atiba Hutchinson,187cm,72kg,,3.75,18.25,7.75,41.975,0.685,0.285,0.203,0.47,,0.25,0.25,604545.0,1983-02-08,42.0,187.0
8551,Stephen Eustaquio,7,Canada,CM,Stephen Eustáquio,178cm,77kg,(Age: 28-101d),0.667,21.333,5.333,24.4,1.14,0.27,0.03,0.097,,0.0,0.0,2775000.0,1996-12-21,28.0,177.0
1228,Jonathan Osorio,21,Canada,CM,Jonathan Osorio,175cm,73kg,(Age: 32-293d),4.75,21.5,9.0,40.7,1.185,0.49,0.212,0.502,15.475,0.0,0.25,3854545.0,1992-06-12,32.0,175.0
1267,Lucas Cavallini,9,Canada,CF,Lucas Cavallini,175cm,83kg,(Age: 32-094d),5.5,42.5,15.0,35.7,2.825,0.995,0.115,0.327,14.567,0.5,1.25,3630000.0,1992-12-28,32.0,182.0
11790,Steven Vitoria,5,Canada,RCB,Steven Vitória,195cm,86kg,(Age: 38-080d),2.75,15.667,5.667,36.767,0.967,0.35,0.157,0.407,,1.0,1.5,222222.0,1987-01-11,38.0,195.0
1025,Kamal Miller,4,Canada,LCB,Kamal Miller,183cm,76kg,(Age: 27-320d),0.75,8.75,2.5,15.475,0.4,0.098,0.055,0.375,22.575,0.0,0.0,647222.0,1997-05-16,27.0,183.0
12315,Sam Adekugbe,3,Canada,LB,Sam Adekugbe,175cm,74kg,(Age: 30-075d),0.0,6.75,0.5,9.825,0.3,0.03,0.0,0.0,,0.0,0.0,430000.0,1995-01-16,30.0,176.0
963,Tajon Buchanan,11,Canada,RM,Tajon Buchanan,182cm,68kg,(Age: 26-052d),3.333,37.0,13.0,33.7,2.7,0.913,0.067,0.177,15.75,0.0,0.0,2382500.0,1999-02-08,26.0,183.0
1225,Richie Laryea,22,Canada,LB,Richie Laryea,175cm,68kg,(Age: 30-084d),2.333,13.333,5.667,29.5,0.653,0.273,0.143,0.47,17.533,0.0,0.0,1442500.0,1995-01-07,30.0,175.0
861,Dayne St Clair,1,Canada,GK,Dayne St. Clair,185cm,74kg,(Age: 27-327d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,1997-05-09,27.0,191.0
14031,Milan Borjan,18,Canada,GK,Milan Borjan,193cm,79kg,(Age: 37-160d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460000.0,1987-10-23,37.0,196.0
888,Joel Waterman,26,Canada,RCB,Joel Waterman,188cm,83kg,(Age: 29-067d),1.0,4.667,2.333,29.15,0.243,0.08,0.125,0.43,9.7,0.0,0.0,225000.0,1996-01-24,29.0,188.0
5173,Ismael Kone,15,Canada,CM,Ismaël Koné,188cm,76kg,(Age: 22-299d),2.0,24.0,6.0,25.0,1.37,0.34,0.08,0.33,23.8,0.0,0.0,50000.0,2002-06-16,22.0,188.0
14033,Liam Millar,23,Canada,LW,Liam Millar,176cm,74kg,(Age: 25-186d),4.333,41.5,15.0,36.2,1.865,0.675,0.12,0.325,,0.667,0.667,1000000.0,1999-09-27,25.0,181.0
2368,James Pantemis,16,Canada,GK,James Pantemis,191cm,83kg,(Age: 28-039d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143750.0,1997-02-21,28.0,191.0
1226,Liam Fraser,8,Canada,DM,Liam Fraser,185cm,83kg,(Age: 27-047d),0.0,6.5,1.5,25.0,0.62,0.12,0.0,0.0,18.6,0.0,0.0,725000.0,1998-02-13,27.0,185.0
6916,Junior Hoilett,10,Canada,LW,Junior Hoilett,174cm,67kg,(Age: 34-300d),3.75,37.5,10.0,27.5,1.787,0.478,0.098,0.37,19.05,0.0,0.25,2970000.0,1990-06-05,34.0,174.0
1289,Mark-Anthony Kaye,14,Canada,CM,Mark-Anthony Kaye,186cm,69kg,(Age: 30-120d),1.0,12.25,4.5,34.275,1.14,0.4,0.062,0.143,15.4,0.0,0.0,3211111.0,1994-12-02,30.0,185.0
7575,Iké Ugbo,12,Canada,CF,Ike Ugbo,186cm,77kg,(Age: 26-192d),9.0,35.5,14.75,42.075,1.858,0.778,0.247,0.59,14.7,0.75,0.75,1516666.0,1998-09-21,26.0,184.0
926,Alistair Johnston,2,Canada,RB,Alistair Johnston,180cm,74kg,(Age: 26-175d),1.667,8.667,4.0,53.567,0.36,0.18,0.14,0.35,16.467,0.0,0.0,1266666.0,1998-10-08,26.0,180.0
9094,Cyle Larin,17,Canada,CF,Cyle Larin,188cm,86kg,(Age: 29-349d),11.0,66.0,34.5,50.8,2.605,1.31,0.185,0.355,,0.0,0.333,4850000.0,1995-04-17,29.0,188.0
13881,Ardon Jashari,26,Switzerland,DM,Ardon Jashari,181cm,82kg,(Age: 22-245d),1.0,17.0,4.0,23.5,1.06,0.25,0.06,0.25,,0.0,0.0,50000.0,2002-07-30,22.0,181.0
57,Xherdan Shaqiri,23,Switzerland,RW,Xherdan Shaqiri,169cm,73kg,(Age: 33-173d),3.0,23.667,5.667,21.333,1.793,0.38,0.07,0.325,22.2,1.333,1.333,17230769.0,1991-10-10,33.0,169.0
8011,Haris Seferovic,9,Switzerland,CF,Haris Seferović,185cm,83kg,(Age: 33-038d),16.667,72.0,31.0,41.533,3.363,1.427,0.21,0.49,,0.333,0.333,11285714.0,1992-02-22,33.0,189.0
4656,Gregor Kobel,21,Switzerland,GK,Gregor Kobel,194cm,87kg,(Age: 27-116d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041666.0,1997-12-06,27.0,196.0
157,Granit Xhaka,10,Switzerland,CM,Granit Xhaka,185cm,82kg,(Age: 32-186d),1.75,22.0,6.5,29.25,0.802,0.235,0.08,0.258,25.0,0.0,0.0,31750000.0,1992-09-27,32.0,186.0
4691,Yann Sommer,1,Switzerland,GK,Yann Sommer,183cm,77kg,(Age: 36-105d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9550000.0,1988-12-17,36.0,183.0
8416,Michel Aebischer,14,Switzerland,CM,Michel Aebischer,178cm,69kg,(Age: 28-085d),2.333,37.0,12.333,33.267,1.9,0.613,0.06,0.193,,0.0,0.0,3316666.0,1997-01-06,28.0,183.0
4717,Breel Embolo,7,Switzerland,CF,Breel Embolo,185cm,71kg,(Age: 28-046d),6.75,40.0,18.5,46.675,2.225,1.032,0.17,0.365,13.2,0.0,0.25,15200000.0,1997-02-14,28.0,187.0
8089,Philipp Kohn,24,Switzerland,GK,Philipp Köhn,185cm,79kg,(Age: 26-364d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520000.0,1998-04-02,26.0,190.0
8328,Remo Freuler,8,Switzerland,CM,Remo Freuler,180cm,79kg,(Age: 32-351d),1.75,22.25,6.5,30.025,0.76,0.227,0.083,0.27,18.725,0.0,0.0,21000000.0,1992-04-15,32.0,180.0
8400,Christian Fassnacht,16,Switzerland,RM,Christian Fassnacht,185cm,73kg,(Age: 31-141d),9.75,65.0,24.333,38.133,2.973,1.133,0.157,0.407,,0.0,0.0,3910714.0,1993-11-11,31.0,185.0
4661,Manuel Akanji,5,Switzerland,RCB,Manuel Akanji,187cm,84kg,(Age: 29-256d),1.0,11.75,2.75,24.45,0.463,0.107,0.083,0.333,14.875,0.0,0.0,27000000.0,1995-07-19,29.0,188.0
5029,Silvan Widmer,3,Switzerland,RB,Silvan Widmer,182cm,79kg,(Age: 32-027d),1.75,20.333,6.667,40.5,0.677,0.233,0.08,0.263,16.2,0.0,0.0,4769230.0,1993-03-05,32.0,183.0
4566,Rubén Vargas,17,Switzerland,LW,Ruben Vargas,174cm,68kg,(Age: 26-239d),5.25,45.667,15.333,32.2,2.01,0.66,0.097,0.277,16.8,0.0,0.0,7036666.0,1998-08-05,26.0,179.0
4732,Djibril Sow,15,Switzerland,AM,Djibril Sow,184cm,77kg,(Age: 28-054d),1.5,16.333,3.0,19.9,0.73,0.127,0.06,0.333,23.633,0.0,0.0,9538461.0,1997-02-06,28.0,184.0
4695,Nico Elvedi,4,Switzerland,LCB,Nico Elvedi,188cm,73kg,(Age: 28-183d),1.75,12.0,2.75,22.55,0.425,0.095,0.145,0.792,9.7,0.0,0.0,26142857.0,1996-09-30,28.0,189.0
5006,Renato Steffen,11,Switzerland,LW,Renato Steffen,170cm,64kg,(Age: 33-149d),4.0,24.75,8.5,31.55,1.55,0.51,0.143,0.397,16.05,0.0,0.0,4250000.0,1991-11-03,33.0,170.0
13880,Fabian Frei,20,Switzerland,DM,Fabian Frei,183cm,78kg,(Age: 36-083d),5.0,38.0,14.667,38.367,1.223,0.47,0.107,0.277,,0.5,1.0,1350000.0,1989-01-08,36.0,183.0
320,Fabian Schär,22,Switzerland,RCB,Fabian Schär,186cm,84kg,(Age: 33-102d),1.667,17.333,6.0,34.833,0.917,0.313,0.067,0.193,22.9,0.333,0.333,8916666.0,1991-12-20,33.0,186.0
8397,Fabian Rieder,25,Switzerland,RW,Fabian Rieder,181cm,73kg,(Age: 23-044d),1.0,32.0,8.5,23.45,2.065,0.495,0.025,0.07,,0.0,0.0,1237500.0,2002-02-16,23.0,179.0
5035,Edimilson Fernandes,2,Switzerland,CM,Edimilson Fernandes,190cm,69kg,(Age: 28-351d),1.0,18.333,4.0,24.0,1.56,0.383,0.047,0.277,24.65,0.0,0.0,5572727.0,1996-04-15,28.0,187.0
4056,Jonas Omlin,12,Switzerland,GK,Jonas Omlin,189cm,79kg,(Age: 31-081d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4703571.0,1994-01-10,31.0,190.0
4703,Denis Zakaria,6,Switzerland,DM,Denis Zakaria,191cm,76kg,(Age: 28-132d),1.5,15.25,3.75,26.625,1.07,0.305,0.1,0.412,20.85,0.0,0.0,29384615.0,1996-11-20,28.0,190.0
12960,Ricardo Rodriguez,13,Switzerland,LB,Ricardo Rodríguez,180cm,78kg,(Age: 32-219d),0.0,9.667,1.333,14.667,0.897,0.183,0.0,0.0,27.15,0.0,0.0,8125000.0,1992-08-25,32.0,182.0
13118,Eray Comert,18,Switzerland,RCB,Eray Cömert,183cm,79kg,(Age: 27-056d),1.333,18.0,4.667,30.233,0.837,0.25,0.093,0.287,,0.0,0.0,1773076.0,1998-02-04,27.0,183.0
8037,Dusan Tadić,10,Serbia,AM,Dušan Tadić,181cm,76kg,(Age: 36-132d),16.5,71.0,30.0,42.233,2.507,1.057,0.113,0.27,,6.25,7.25,19200000.0,1988-11-20,36.0,181.0
4734,Filip Kostic,17,Serbia,LWB,Filip Kostić,176cm,73kg,(Age: 32-151d),4.5,63.25,21.0,33.85,2.06,0.69,0.078,0.222,21.8,0.0,0.0,25666666.0,1992-11-01,32.0,184.0
1550,Nemanja Maksimovic,6,Serbia,DM,Nemanja Maksimović,189cm,74kg,(Age: 30-065d),1.25,28.75,6.75,23.3,0.875,0.205,0.045,0.193,16.025,0.0,0.0,12714285.0,1995-01-26,30.0,189.0
9947,Milos Veljkovic,5,Serbia,MCB,Miloš Veljković,184cm,77kg,(Age: 29-187d),0.5,9.75,2.25,25.225,0.42,0.098,0.04,0.145,11.833,0.0,0.0,6881818.0,1995-09-26,29.0,188.0
3880,Strahinja Pavlovic,2,Serbia,LCB,Strahinja Pavlović,194cm,87kg,(Age: 23-312d),0.333,7.333,3.333,35.5,0.94,0.367,0.027,0.043,9.9,0.0,0.0,6805555.0,2001-05-24,23.0,194.0
1991,Aleksandar Mitrovic,9,Serbia,CF,Aleksandar Mitrović,189cm,83kg,(Age: 30-197d),20.75,130.75,49.5,36.675,3.84,1.42,0.115,0.305,15.025,3.0,3.75,19583333.0,1994-09-16,30.0,189.0
13904,Filip Mladenovic,25,Serbia,LM,Filip Mladenović,180cm,64kg,(Age: 33-229d),2.5,,,,,,,,,0.25,0.25,1620000.0,1991-08-15,33.0,180.0
13905,Strahinja Erakovic,3,Serbia,RCB,Strahinja Eraković,184cm,81kg,(Age: 24-069d),0.0,,,,,,,,,0.0,0.0,958333.0,2001-01-22,24.0,186.0
13216,Stefan Mitrović,13,Serbia,RCB,Stefan Mitrović,,,(Age: 22-229d),6.0,,,,,,,,,0.0,0.0,312500.0,2002-08-15,22.0,182.0
12576,Nikola Milenkovic,4,Serbia,RCB,Nikola Milenković,195cm,92kg,(Age: 27-171d),3.0,25.5,10.5,41.2,0.75,0.31,0.113,0.278,14.9,0.0,0.0,24727272.0,1997-10-12,27.0,195.0
1702,Luka Jovic,11,Serbia,CF,Luka Jović,181cm,74kg,(Age: 27-099d),4.0,25.0,6.0,24.0,2.52,0.6,0.16,0.67,13.7,0.0,0.0,27071428.0,1997-12-23,27.0,182.0
12642,Ivan Ilić,24,Serbia,CM,Ivan Ilić,182cm,77kg,(Age: 24-015d),2.25,19.667,6.333,30.567,0.92,0.313,0.1,0.35,20.7,0.25,0.25,3665625.0,2001-03-17,24.0,186.0
12561,Sergej Milinković-Savić,20,Serbia,CM,Sergej Milinković-Savić,191cm,76kg,(Age: 30-033d),7.75,75.25,24.75,33.05,2.42,0.79,0.108,0.31,18.525,0.0,0.0,71727272.0,1995-02-27,30.0,192.0
4109,Predrag Rajkovic,12,Serbia,GK,Predrag Rajković,191cm,84kg,(Age: 29-152d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100000.0,1995-10-31,29.0,191.0
1799,Nemanja Gudelj,8,Serbia,DM,Nemanja Gudelj,187cm,73kg,(Age: 33-136d),0.25,14.0,2.5,17.45,0.77,0.133,0.007,0.035,26.733,0.0,0.0,5833333.0,1991-11-16,33.0,187.0
3989,Nemanja Radonjic,7,Serbia,LW,Nemanja Radonjić,178cm,69kg,(Age: 29-045d),1.0,15.0,6.0,40.0,2.21,0.88,0.07,0.17,18.8,0.0,0.0,6307692.0,1996-02-15,29.0,182.0
12776,Filip Djuricic,21,Serbia,AM,,,,,,,,,,,,,,,,4850000.0,1992-01-30,33.0,181.0
13906,Andrija Zivkovic,14,Serbia,RWB,Andrija Živković,170cm,66kg,(Age: 28-264d),4.333,12.0,4.0,33.3,1.62,0.54,0.0,0.0,,0.333,0.333,8923076.0,1996-07-11,28.0,169.0
1957,Marko Grujic,26,Serbia,CM,Marko Grujić,191cm,82kg,(Age: 28-353d),3.0,27.5,10.25,35.45,1.645,0.583,0.12,0.328,18.6,0.0,0.0,14400000.0,1996-04-13,28.0,191.0
12653,Vanja Milinković-Savić,23,Serbia,GK,Vanja Milinković-Savić,202cm,92kg,(Age: 28-040d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465909.0,1997-02-20,28.0,202.0
13151,Srdjan Babic,15,Serbia,LCB,,,,,,,,,,,,,,,,1370000.0,1996-04-22,28.0,194.0
1763,Marko Dmitrovic,1,Serbia,GK,Marko Dmitrović,194cm,89kg,(Age: 33-067d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8136363.0,1992-01-24,33.0,189.0
12664,Saša Lukić,16,Serbia,CM,Saša Lukić,183cm,73kg,(Age: 28-231d),2.75,18.5,5.5,32.2,0.833,0.265,0.128,0.367,20.625,0.75,0.75,3509090.0,1996-08-13,28.0,182.0
12643,Darko Lazović,22,Serbia,LM,Darko Lazović,181cm,66kg,(Age: 34-198d),2.5,38.0,11.75,31.75,1.25,0.38,0.068,0.22,18.225,0.0,0.0,3880000.0,1990-09-15,34.0,181.0
8059,Dušan Vlahović,18,Serbia,CF,Dušan Vlahović,190cm,83kg,(Age: 25-063d),12.75,64.25,24.0,37.55,3.33,1.235,0.15,0.387,15.55,3.0,3.25,18892857.0,2000-01-28,25.0,190.0
1827,Uros Racic,19,Serbia,DM,Uroš Račić,192cm,79kg,(Age: 27-015d),1.25,26.667,5.667,18.533,1.237,0.233,0.043,0.2,22.2,0.0,0.0,4900000.0,1998-03-17,27.0,193.0
14021,Ghaylen Chaalali,18,Tunisia,CM,Ghaylène Chaalali,179cm,69kg,(Age: 31-032d),0.0,6.0,2.0,33.3,0.94,0.31,0.0,0.0,,0.0,0.0,935000.0,1994-02-28,31.0,179.0
4105,Wahbi Khazri,10,Tunisia,CF,Wahbi Khazri,182cm,76kg,(Age: 34-052d),8.25,58.0,17.0,28.6,2.832,0.785,0.095,0.315,23.275,3.0,3.0,9076923.0,1991-02-08,34.0,176.0
14028,Issam Jebali,9,Tunisia,CF,Issam Jebali,189cm,83kg,(Age: 33-097d),6.5,58.25,19.75,33.875,3.395,1.147,0.08,0.238,,1.5,2.0,617500.0,1991-12-25,33.0,186.0
14018,Nader Ghandri,5,Tunisia,RCB,Nader Ghandri,188cm,97kg,(Age: 30-042d),0.0,,,,,,,,,0.0,0.0,320454.0,1995-02-18,30.0,197.0
14026,Seifeddine Jaziri,19,Tunisia,CF,Seifeddine Jaziri,178cm,71kg,(Age: 32-048d),,,,,,,,,,,,475000.0,1993-02-11,32.0,180.0
4142,Dylan Bronn,6,Tunisia,RCB,Dylan Bronn,185cm,76kg,(Age: 29-286d),1.0,10.333,4.0,41.767,0.373,0.157,0.047,0.13,16.733,0.333,0.667,4730769.0,1995-06-19,29.0,185.0
9598,Ali Abdi,24,Tunisia,LWB,Ali Abdi,178cm,71kg,(Age: 31-102d),3.667,32.333,11.333,24.833,1.257,0.417,0.07,0.325,,0.0,0.0,765000.0,1993-12-20,31.0,183.0
14015,Bechir Ben Said,22,Tunisia,GK,Bechir Ben Said,188cm,73kg,(Age: 32-123d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309375.0,1992-11-29,32.0,194.0
14014,Mouez Hassen,26,Tunisia,GK,Mouez Hassen,184cm,69kg,(Age: 30-027d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702777.0,1995-03-05,30.0,186.0
