playerId,playerName,shirtNumber,playerTeam,playerRole,Full Name,Height,Weight,Age Info,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,tackles,tackles_won,blocks,interceptions,clearances,errors,Market Value,birth_date,age,height_cm
1695,Vinícius Junior,20,Brazil,LW,Vinicius Júnior,177cm,62kg,(Age: 24-338d),6.25,50.0,22.25,42.55,2.842,1.22,0.105,0.233,15.275,0.0,0.0,28.5,17.0,18.25,5.75,3.25,0.0,53181818,,,
44,Fabinho,15,Brazil,DM,Fabinho,188cm,78kg,(Age: 31-235d),2.0,14.5,4.0,25.9,0.593,0.165,0.098,0.295,23.975,0.5,0.5,56.25,30.5,30.0,36.25,34.25,1.25,53272727,,,
1676,Eder Militao,14,Brazil,RB,Éder Militão,186cm,78kg,(Age: 27-148d),1.25,19.0,5.0,31.7,0.777,0.212,0.052,0.21,14.825,0.0,0.0,38.75,24.5,27.0,39.0,70.5,1.0,37833333,,,
3930,Lucas Paquetá,7,Brazil,CM,Lucas Paquetá,180cm,72kg,(Age: 27-292d),4.75,46.75,18.0,39.475,2.282,0.878,0.082,0.205,19.275,0.25,0.25,47.25,25.5,25.0,10.25,14.5,0.75,27791666,,,
8039,Antony,19,Brazil,RW,Antony,172cm,63kg,(Age: 23-280d),2.0,11.0,4.0,36.4,1.49,0.54,0.18,0.5,19.1,0.0,0.0,21.0,12.0,9.0,7.0,3.0,0.0,16500000,,,
2071,Alex Telles,16,Brazil,LB,Alex Telles,181cm,72kg,(Age: 32-182d),3.667,14.667,4.0,25.867,0.74,0.193,0.033,0.127,25.733,2.667,3.333,32.333,19.0,16.667,32.333,36.333,0.0,29916666,,,
195,Richarlison,9,Brazil,CF,Richarlison,179cm,71kg,(Age: 28-036d),10.75,80.5,27.75,34.275,2.605,0.895,0.12,0.353,15.225,1.0,1.0,52.25,34.0,33.5,13.5,37.75,0.25,48230769,1997-05-10,28,184
30,Gabriel Jesus,18,Brazil,CF,Gabriel Jesus,177cm,72kg,(Age: 28-073d),9.5,65.0,25.75,39.55,3.375,1.393,0.138,0.373,12.675,0.5,0.75,15.5,7.75,19.0,11.0,5.75,0.0,65600000,,,
3924,Bruno Guimarães,17,Brazil,DM,Bruno Guimarães,182cm,77kg,(Age: 27-211d),2.667,19.667,8.667,39.467,1.297,0.59,0.1,0.197,21.967,0.333,0.333,56.667,29.333,23.333,14.667,12.333,0.333,19822222,,,
1683,Casemiro,5,Brazil,CM,Casemiro,184cm,79kg,(Age: 33-112d),3.5,43.0,10.0,23.15,1.435,0.33,0.08,0.343,21.35,0.0,0.0,86.25,53.0,55.0,54.25,63.75,1.5,64538461,,,
8050,Alex Sandro,6,Brazil,LB,Alex Sandro,180cm,78kg,(Age: 34-140d),1.0,15.0,4.25,26.675,0.63,0.175,0.065,0.263,14.8,0.0,0.0,44.0,27.5,23.75,35.75,53.5,0.75,250000,,,
2074,Raphinha,11,Brazil,RW,Raphinha,176cm,78kg,(Age: 28-183d),8.5,75.5,22.5,30.4,2.575,0.785,0.085,0.29,19.3,2.0,2.0,42.5,23.0,37.0,29.0,27.5,0.5,18384615,,,
1697,Rodrygo,21,Brazil,RW,Rodrygo,174cm,68kg,(Age: 24-157d),2.333,25.0,9.333,38.033,1.903,0.687,0.097,0.24,14.867,0.0,0.0,13.0,7.0,16.333,9.333,4.0,0.0,38888888,,,
132,Fred,8,Brazil,CM,,,,,,,,,,,,,,,,,,,,,,26714285,,,
32,Alisson,1,Brazil,GK,Alisson,193cm,91kg,(Age: 32-256d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25,1.0,20.25,4.25,67700000,,,
13831,Everton Ribeiro,22,Brazil,CM,Everton Ribeiro,174cm,68kg,(Age: 36-066d),3.25,38.0,12.75,37.45,1.52,0.532,0.088,0.24,19.775,0.0,0.0,40.5,25.0,22.5,23.5,4.75,0.75,7625000,1989-04-10,36,174
13830,Pedro,25,Brazil,CF,João Pedro,182cm,69kg,(Age: 23-262d),5.333,56.667,20.333,35.733,2.587,0.93,0.08,0.223,15.133,0.667,0.667,25.0,15.667,17.0,14.0,17.333,0.0,13888888,,,
1926,Thiago Silva,3,Brazil,LCB,Mosquito,,,(Age: 29-003d),,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,6390909,1984-09-22,40,181
12945,Bremer,24,Brazil,RCB,Gleison Bremer,188cm,83kg,(Age: 28-089d),3.667,22.333,8.333,38.167,0.733,0.277,0.17,0.453,10.533,0.0,0.0,54.333,31.333,52.0,83.0,132.333,0.667,6500000,,,
6,Ederson,23,Brazil,GK,Éderson,171cm,68kg,(Age: 36-094d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3175000,,,
162,Gabriel Martinelli,26,Brazil,LW,Gabriel Martinelli,180cm,74kg,(Age: 23-362d),3.667,27.667,9.333,37.033,2.387,0.877,0.15,0.393,13.9,0.333,0.333,18.0,11.667,15.667,10.333,9.0,0.0,20111111,,,
13829,Weverton,12,Brazil,GK,Wéverton,186cm,91kg,(Age: 37-184d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,10.5,0.25,4277777,,,
3846,Marquinhos,4,Brazil,RCB,Marquinhos,175cm,77kg,(Age: 22-069d),0.0,17.0,9.0,52.9,2.21,1.17,0.0,0.0,16.7,0.0,0.0,14.0,9.0,9.0,0.0,5.0,0.0,61200000,,,
8061,Danilo,2,Brazil,LB,Danilo Larangeira,185cm,74kg,,1.0,11.5,2.75,26.25,0.362,0.09,0.11,0.395,12.5,0.0,0.0,33.5,21.0,50.5,34.75,132.75,1.25,8725000,,,
3865,Neymar,10,Brazil,AM,Neymar,174cm,68kg,(Age: 33-130d),13.0,43.0,21.5,50.0,2.265,1.135,0.255,0.505,18.0,2.5,3.0,25.5,16.5,8.0,4.0,1.5,1.0,143600000,1992-02-05,33,175
8037,Dusan Tadić,10,Serbia,AM,Dušan Tadić,181cm,76kg,(Age: 36-207d),16.5,65.25,27.25,41.9,2.24,0.927,0.158,0.365,17.525,6.25,7.25,25.5,12.0,27.25,12.25,16.0,0.25,19200000,1988-11-20,36,181
4734,Filip Kostic,17,Serbia,LWB,Filip Kostić,176cm,73kg,(Age: 32-226d),4.5,63.25,21.0,33.85,2.06,0.69,0.078,0.222,21.8,0.0,0.0,55.25,32.0,48.0,21.75,29.5,0.5,25666666,,,
1550,Nemanja Maksimovic,6,Serbia,DM,Nemanja Maksimović,189cm,74kg,(Age: 30-140d),1.25,28.75,6.75,23.3,0.875,0.205,0.045,0.193,16.025,0.0,0.0,58.0,33.25,44.75,63.75,37.5,0.5,12714285,,,
9947,Milos Veljkovic,5,Serbia,MCB,Miloš Veljković,184cm,77kg,(Age: 29-262d),0.5,9.75,2.25,25.225,0.42,0.098,0.04,0.145,11.833,0.0,0.0,38.333,24.0,24.667,29.25,99.0,0.667,6881818,,,
3880,Strahinja Pavlovic,2,Serbia,LCB,,,,,,,,,,,,,,,,,,,,,,6805555,2001-05-24,24,194
1991,Aleksandar Mitrovic,9,Serbia,CF,Aleksandar Mitrović,189cm,83kg,(Age: 30-272d),20.75,130.75,49.5,36.675,3.84,1.42,0.115,0.305,15.025,3.0,3.75,13.5,6.75,20.0,5.25,31.75,0.25,19583333,1994-09-16,30,189
13904,Filip Mladenovic,25,Serbia,LM,Filip Mladenović,180cm,64kg,(Age: 33-304d),2.5,,,,,,,,,0.25,0.25,,,,,,,1620000,1991-08-15,33,180
13905,Strahinja Erakovic,3,Serbia,RCB,Strahinja Eraković,184cm,81kg,(Age: 24-144d),0.0,,,,,,,,,0.0,0.0,,,,,,,958333,2001-01-22,24,186
13216,Stefan Mitrović,13,Serbia,RCB,,,,,,,,,,,,,,,,,,,,,,312500,2002-08-15,22,182
12576,Nikola Milenkovic,4,Serbia,RCB,Nikola Milenković,195cm,92kg,(Age: 27-246d),3.0,25.5,10.5,41.2,0.75,0.31,0.113,0.278,14.9,0.0,0.0,52.0,31.5,37.5,40.0,122.0,0.5,24727272,1997-10-12,27,195
1702,Luka Jovic,11,Serbia,CF,Luka Jović,181cm,74kg,(Age: 27-174d),4.0,25.0,6.0,24.0,2.52,0.6,0.16,0.67,13.7,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,27071428,1997-12-23,27,182
12642,Ivan Ilić,24,Serbia,CM,Ivan Ilić,182cm,77kg,(Age: 24-090d),2.25,19.667,6.333,30.567,0.92,0.313,0.1,0.35,20.7,0.25,0.25,32.5,19.0,25.5,25.667,40.5,0.0,3665625,2001-03-17,24,186
12561,Sergej Milinković-Savić,20,Serbia,CM,Sergej Milinković-Savić,191cm,76kg,(Age: 30-108d),7.75,75.25,24.75,33.05,2.42,0.79,0.108,0.31,18.525,0.0,0.0,57.5,36.75,49.25,32.75,49.5,0.5,71727272,1995-02-27,30,192
4109,Predrag Rajkovic,12,Serbia,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1799,Nemanja Gudelj,8,Serbia,DM,Nemanja Gudelj,187cm,73kg,(Age: 33-211d),0.25,14.0,2.25,16.775,0.77,0.122,0.007,0.043,27.05,0.0,0.0,27.0,16.5,17.75,21.25,35.0,0.75,5833333,1991-11-16,33,187
3989,Nemanja Radonjic,7,Serbia,LW,Nemanja Radonjić,178cm,69kg,(Age: 29-120d),1.0,15.0,6.0,40.0,2.21,0.88,0.07,0.17,18.8,0.0,0.0,5.0,3.0,1.0,2.0,1.0,0.0,6307692,1996-02-15,29,182
12776,Filip Djuricic,21,Serbia,AM,Filip Đuričić,181cm,72kg,(Age: 33-136d),3.5,32.0,9.25,35.2,2.002,0.627,0.11,0.355,18.65,0.25,0.25,21.25,15.0,16.75,7.25,8.75,0.25,4850000,1992-01-30,33,181
13906,Andrija Zivkovic,14,Serbia,RWB,Andrija Živković,170cm,66kg,(Age: 28-339d),4.333,12.0,4.0,33.3,1.62,0.54,0.0,0.0,21.0,0.333,0.333,15.0,9.0,2.0,7.0,0.0,0.0,8923076,1996-07-11,28,169
1957,Marko Grujic,26,Serbia,CM,Marko Grujić,191cm,82kg,(Age: 29-063d),3.0,28.0,10.75,37.95,1.7,0.637,0.113,0.285,17.325,0.0,0.0,36.75,23.5,24.0,19.0,38.5,0.25,14400000,1996-04-13,29,191
12653,Vanja Milinković-Savić,23,Serbia,GK,Vanja Milinković-Savić,202cm,92kg,(Age: 28-115d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.333,4.0,2.0,1465909,,,
13151,Srdjan Babic,15,Serbia,LCB,Srđan Babić,192cm,84kg,(Age: 29-054d),1.667,14.5,2.5,17.1,0.47,0.085,0.07,0.415,9.1,0.0,0.0,23.0,17.5,16.0,38.5,114.0,0.0,1370000,,,
1763,Marko Dmitrovic,1,Serbia,GK,Marko Dmitrović,194cm,89kg,(Age: 33-142d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.25,0.25,1.25,13.5,1.5,8136363,,,
12664,Saša Lukić,16,Serbia,CM,Saša Lukić,183cm,73kg,(Age: 28-306d),2.75,18.5,5.5,32.2,0.833,0.265,0.128,0.367,20.625,0.75,0.75,33.25,18.75,22.75,20.5,21.0,0.0,3509090,,,
12643,Darko Lazović,22,Serbia,LM,Darko Lazović,181cm,66kg,(Age: 34-273d),2.5,38.0,11.75,31.75,1.25,0.38,0.068,0.22,18.225,0.0,0.0,29.75,18.25,20.25,20.5,41.0,0.25,3880000,,,
8059,Dušan Vlahović,18,Serbia,CF,Dušan Vlahović,190cm,83kg,(Age: 25-138d),12.75,64.25,24.0,37.55,3.33,1.235,0.15,0.387,15.55,3.0,3.25,6.0,1.5,7.5,3.0,11.0,0.0,18892857,,,
1827,Uros Racic,19,Serbia,DM,Uroš Račić,192cm,79kg,(Age: 27-090d),1.25,26.333,5.667,18.767,1.223,0.233,0.047,0.2,21.633,0.0,0.0,38.0,24.333,23.0,22.667,37.0,0.0,4900000,,,
13881,Ardon Jashari,26,Switzerland,DM,Ardon Jashari,181cm,82kg,(Age: 22-320d),1.0,17.0,4.0,23.5,1.06,0.25,0.06,0.25,,0.0,0.0,,18.0,,33.0,,,50000,,,
57,Xherdan Shaqiri,23,Switzerland,RW,Xherdan Shaqiri,169cm,73kg,(Age: 33-248d),3.0,23.667,5.667,21.333,1.793,0.38,0.07,0.325,22.2,1.333,1.333,10.667,6.0,3.0,2.333,1.333,0.333,17230769,,,
8011,Haris Seferovic,9,Switzerland,CF,Haris Seferović,185cm,83kg,(Age: 33-113d),16.667,72.333,30.333,40.533,3.39,1.4,0.21,0.503,12.867,0.333,0.333,6.0,3.333,6.667,1.333,13.667,0.333,11285714,1992-02-22,33,189
4656,Gregor Kobel,21,Switzerland,GK,Gregor Kobel,194cm,87kg,(Age: 27-191d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.75,11.0,1.333,7041666,,,
157,Granit Xhaka,10,Switzerland,CM,Granit Xhaka,185cm,82kg,(Age: 32-261d),1.75,22.0,6.5,29.25,0.802,0.235,0.08,0.258,25.0,0.0,0.0,44.75,24.5,27.75,25.5,46.0,2.25,31750000,,,
4691,Yann Sommer,1,Switzerland,GK,Yann Sommer,183cm,77kg,(Age: 36-180d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,1.75,10.0,4.0,9550000,1988-12-17,36,183
8416,Michel Aebischer,14,Switzerland,CM,Michel Aebischer,178cm,69kg,(Age: 28-160d),2.333,37.0,12.333,33.267,1.9,0.613,0.06,0.193,,0.0,0.0,,25.0,,24.333,,,3316666,,,
4717,Breel Embolo,7,Switzerland,CF,Breel Embolo,185cm,71kg,(Age: 28-121d),6.75,40.0,18.5,46.675,2.225,1.032,0.17,0.365,13.2,0.0,0.25,18.75,12.25,13.25,6.5,6.5,0.0,15200000,1997-02-14,28,187
8089,Philipp Kohn,24,Switzerland,GK,Philipp Köhn,185cm,79kg,(Age: 27-074d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,,,520000,,,
8328,Remo Freuler,8,Switzerland,CM,Remo Freuler,180cm,79kg,(Age: 33-061d),1.75,22.25,6.5,30.025,0.76,0.227,0.083,0.27,18.725,0.0,0.0,66.75,38.25,50.75,35.0,31.0,0.75,21000000,,,
8400,Christian Fassnacht,16,Switzerland,RM,Christian Fassnacht,185cm,73kg,(Age: 31-216d),9.75,65.0,24.333,38.133,2.973,1.133,0.157,0.407,,0.0,0.0,,22.333,,25.0,,,3910714,,,
4661,Manuel Akanji,5,Switzerland,RCB,Manuel Akanji,187cm,84kg,(Age: 29-331d),1.0,11.75,2.75,24.45,0.463,0.107,0.083,0.333,14.875,0.0,0.0,35.25,21.25,22.75,35.25,70.25,1.25,27000000,1995-07-19,29,188
5029,Silvan Widmer,3,Switzerland,RB,Silvan Widmer,182cm,79kg,(Age: 32-102d),1.75,20.333,6.667,40.5,0.677,0.233,0.08,0.263,16.2,0.0,0.0,60.0,32.0,44.0,39.0,59.0,2.0,4769230,,,
4566,Rubén Vargas,17,Switzerland,LW,Ruben Vargas,174cm,68kg,(Age: 26-314d),5.25,45.667,15.333,32.2,2.01,0.66,0.097,0.277,16.8,0.0,0.0,26.0,16.333,20.333,20.0,25.0,0.0,7036666,,,
4732,Djibril Sow,15,Switzerland,AM,Djibril Sow,184cm,77kg,(Age: 28-129d),1.5,16.333,3.0,19.9,0.73,0.127,0.06,0.333,23.633,0.0,0.0,57.0,33.0,27.0,43.667,15.333,0.333,9538461,,,
4695,Nico Elvedi,4,Switzerland,LCB,Nico Elvedi,188cm,73kg,(Age: 28-258d),1.75,12.0,2.75,22.55,0.425,0.095,0.145,0.792,9.7,0.0,0.0,43.75,26.25,33.25,52.0,113.25,1.75,26142857,1996-09-30,28,189
5006,Renato Steffen,11,Switzerland,LW,Renato Steffen,170cm,64kg,(Age: 33-224d),4.0,24.75,8.5,31.55,1.55,0.51,0.143,0.397,16.05,0.0,0.0,23.75,16.5,16.5,18.5,13.25,0.0,4250000,,,
13880,Fabian Frei,20,Switzerland,DM,Fabian Frei,183cm,78kg,(Age: 36-158d),5.0,38.0,14.667,38.367,1.223,0.47,0.107,0.277,,0.5,1.0,,26.667,,38.0,,,1350000,,,
320,Fabian Schär,22,Switzerland,RCB,Fabian Schär,186cm,84kg,(Age: 33-177d),1.667,17.333,6.0,34.833,0.917,0.313,0.067,0.193,22.9,0.333,0.333,22.667,12.0,27.0,35.333,73.667,1.667,8916666,,,
8397,Fabian Rieder,25,Switzerland,RW,Fabian Rieder,181cm,73kg,(Age: 23-119d),1.0,32.0,8.5,23.45,2.065,0.495,0.025,0.07,,0.0,0.0,,31.0,,24.5,,,1237500,2002-02-16,23,179
5035,Edimilson Fernandes,2,Switzerland,CM,Edimilson Fernandes,190cm,69kg,(Age: 29-061d),1.0,18.333,4.0,24.0,1.56,0.383,0.047,0.277,24.65,0.0,0.0,20.5,11.333,14.5,24.333,36.0,0.5,5572727,,,
4056,Jonas Omlin,12,Switzerland,GK,Jonas Omlin,189cm,79kg,(Age: 31-156d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.667,0.0,0.667,10.5,2.0,4703571,,,
4703,Denis Zakaria,6,Switzerland,DM,Denis Zakaria,191cm,76kg,(Age: 28-207d),1.5,15.25,3.75,26.625,1.07,0.305,0.1,0.412,20.85,0.0,0.0,28.25,16.5,25.0,22.5,22.25,0.75,29384615,,,
12960,Ricardo Rodriguez,13,Switzerland,LB,Ricardo Rodríguez,180cm,78kg,(Age: 32-294d),0.0,9.667,1.333,14.667,0.897,0.183,0.0,0.0,25.3,0.0,0.0,22.667,14.0,14.333,22.667,39.0,0.667,8125000,,,
13118,Eray Comert,18,Switzerland,RCB,Eray Cömert,183cm,79kg,(Age: 27-131d),1.333,18.0,4.667,30.233,0.837,0.25,0.093,0.287,,0.0,0.0,,27.0,,50.333,,,1773076,,,
8113,Noah Okafor,19,Switzerland,CF,Noah Okafor,185cm,84kg,(Age: 25-022d),4.5,22.25,11.75,54.275,2.625,1.4,0.185,0.32,,0.25,0.25,,7.25,,2.5,,,5478571,,,
13872,Collins Fai,19,Cameroon,RB,Collins Fai,162cm,72kg,(Age: 32-306d),0.0,4.333,1.667,54.167,0.403,0.167,0.0,0.0,18.35,0.0,0.0,16.5,12.667,8.0,15.667,28.0,0.5,1500000,,,
13871,Devis Epassy,16,Cameroon,GK,Devis Epassy,189cm,77kg,(Age: 32-133d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,371428,,,
13873,Pierre Kunde,15,Cameroon,CM,Pierre Kunde,180cm,84kg,(Age: 29-324d),1.0,25.333,6.0,17.167,1.507,0.287,0.033,0.18,27.0,0.0,0.0,30.0,16.667,18.667,20.0,37.667,0.333,5123076,,,
4626,Eric Maxim Choupo-Moting,13,Cameroon,AM,Eric Maxim Choupo-Moting,191cm,87kg,(Age: 36-084d),6.0,28.0,13.0,46.15,2.845,1.295,0.205,0.425,12.55,0.0,0.5,13.5,9.5,6.5,3.5,6.0,0.0,5450000,,,
8741,Gael Ondoua,5,Cameroon,DM,Gaël Ondoua,185cm,79kg,(Age: 29-223d),0.75,26.667,7.333,25.6,1.123,0.3,0.033,0.133,,0.0,0.0,,,,,,,1222727,,,
1058,Olivier Mbaizo,17,Cameroon,RB,Olivier Mbaizo,185cm,69kg,(Age: 27-304d),0.0,5.0,1.667,40.333,0.283,0.117,0.0,0.0,26.067,0.0,0.0,27.667,16.0,15.333,25.333,21.667,0.333,447500,,,
13874,Samuel Oum Gouet,14,Cameroon,DM,Samuel Oum Gouet,185cm,83kg,(Age: 27-184d),1.0,15.5,3.25,21.125,0.71,0.15,0.07,0.355,28.5,0.0,0.0,29.0,23.0,29.0,25.0,34.0,0.0,765000,,,
7605,Olivier Ntcham,22,Cameroon,CM,Olivier Ntcham,180cm,79kg,(Age: 29-126d),3.0,39.667,13.0,33.833,2.517,0.843,0.083,0.237,22.0,0.0,0.0,17.0,3.333,23.0,5.667,3.0,1.0,3700000,,,
13875,Vincent Aboubakar,10,Cameroon,CF,Vincent Aboubakar,184cm,82kg,(Age: 33-144d),9.333,49.0,23.0,47.3,3.053,1.437,0.193,0.403,10.7,1.333,1.333,3.0,2.0,1.0,3.0,5.0,0.0,11227272,,,
1168,Nouhou Tolo,25,Cameroon,LB,Nouhou Tolo,175cm,78kg,(Age: 27-357d),0.25,8.5,2.25,24.65,0.505,0.14,0.018,0.083,16.775,0.0,0.0,39.75,25.75,17.5,29.5,59.5,1.0,1165625,,,
5074,Bryan Mbeumo,20,Cameroon,RW,Bryan Mbeumo,171cm,64kg,(Age: 25-312d),9.0,74.0,23.0,30.7,2.247,0.7,0.117,0.357,15.9,0.333,0.333,34.333,19.0,24.333,15.667,21.333,0.333,7531818,1999-08-07,25,171
13876,Christian Bassogog,11,Cameroon,RW,Christian Bassogog,178cm,58kg,(Age: 29-240d),5.667,33.0,13.667,41.667,1.993,0.83,0.14,0.337,,1.333,1.333,,,,,,,3471428,,,
13877,Souaibou Marou,26,Cameroon,CF,Marou Souaibou,181cm,67kg,(Age: 24-194d),,,,,,,,,,,,,,,,,,,,,
4207,Christopher Wooh,4,Cameroon,RCB,Christopher Wooh,190cm,78kg,(Age: 23-270d),1.0,7.0,2.0,29.15,0.745,0.22,0.165,0.5,18.6,0.0,0.0,29.0,7.0,21.0,18.5,40.0,1.0,841666,,,
1977,André Zambo Anguissa,8,Cameroon,CM,Andre-Frank Zambo Anguissa,184cm,78kg,(Age: 29-211d),0.667,28.0,6.333,21.733,1.053,0.233,0.023,0.083,20.933,0.0,0.0,68.0,37.333,36.0,41.333,26.667,1.0,,,,
8631,Georges-Kevin N'Koudou,7,Cameroon,LW,Georges-Kévin N'Koudou,172cm,68kg,(Age: 30-122d),5.0,34.0,13.0,38.8,2.307,0.9,0.153,0.387,,0.667,1.0,,18.333,,10.667,,,5016666,1995-02-13,30,172
13878,Jerome Mbekeli,2,Cameroon,LW,Jerome Ngom Mbekeli,180cm,69kg,(Age: 26-258d),,,,,,,,,,,,,,,,,,,,,
3934,Karl Toko Ekambi,12,Cameroon,LW,Karl Toko Ekambi,183cm,69kg,(Age: 32-274d),8.5,54.0,25.25,48.6,2.87,1.387,0.15,0.312,14.075,0.5,0.5,9.75,5.5,12.5,13.5,4.0,0.0,14363636,,,
8402,Nicolas Ngamaleu,6,Cameroon,LW,,,,,,,,,,,,,,,,,,,,,,,,,
3970,Simon Ngapandouetnbu,1,Cameroon,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,150000,,,
4316,Enzo Ebosse,24,Cameroon,LCB,Enzo Ebosse,185cm,78kg,(Age: 26-096d),0.0,2.5,0.0,0.0,0.14,0.0,0.0,,17.5,0.0,0.0,25.0,15.0,19.0,21.0,42.0,0.0,808333,,,
13879,Jean Pierre Nsame,9,Cameroon,CF,Jean-Pierre Nsame,188cm,87kg,(Age: 32-045d),22.0,93.0,41.5,44.5,3.63,1.615,0.225,0.505,,3.0,3.667,,10.0,,1.5,,,,,,
12640,Martin Hongla,18,Cameroon,CM,Martin Hongla,183cm,78kg,(Age: 27-091d),2.0,15.0,4.0,31.7,1.04,0.355,0.125,0.5,22.6,0.0,0.0,21.0,13.5,16.0,15.5,23.5,0.5,1716666,1998-03-16,27,182
4174,Jean-Charles Castelletto,21,Cameroon,RCB,Jean-Charles Castelletto,185cm,72kg,(Age: 30-140d),1.25,9.0,3.0,36.1,0.363,0.123,0.173,0.5,8.2,0.0,0.0,31.333,17.0,28.0,35.0,79.667,0.333,2166666,,,
6655,Nicolas N'Koulou,3,Cameroon,LCB,Nicolas Nkoulou,180cm,77kg,(Age: 35-080d),1.333,6.667,2.333,35.4,0.243,0.083,0.24,0.667,9.4,0.0,0.0,31.0,20.667,36.667,57.667,127.667,1.667,11125000,,,
8018,Andre Onana,23,Cameroon,GK,André Onana,185cm,82kg,(Age: 29-074d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,5.25,1.75,28083333,1996-04-02,29,190
8593,Rafael Leao,15,Portugal,LW,Rafael Leão,189cm,78kg,(Age: 26-005d),7.75,55.25,23.25,43.475,2.692,1.152,0.152,0.348,16.55,0.0,0.0,10.5,4.75,11.5,5.0,9.75,0.25,17750000,,,
11488,Ricardo Horta,21,Portugal,LW,Ricardo Horta,173cm,71kg,(Age: 30-273d),12.0,74.75,28.25,37.05,2.662,0.998,0.145,0.398,17.85,1.25,1.5,30.75,19.0,25.0,15.75,14.25,0.0,9875000,,,
6020,Cristiano Ronaldo,7,Portugal,CF,Cristiano Ronaldo,187cm,83kg,(Age: 40-130d),26.0,154.0,55.667,36.3,5.027,1.82,0.127,0.347,17.833,7.0,8.0,9.333,6.333,9.667,4.333,21.667,0.667,72272727,1985-02-05,40,188
8538,Diogo Costa,22,Portugal,GK,Diogo Costa,186cm,83kg,(Age: 25-269d),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5681818,,,
6038,Nuno Mendes,19,Portugal,LB,Nuno Mendes,176cm,69kg,(Age: 22-361d),0.333,10.0,2.0,23.667,0.58,0.143,0.02,0.11,19.233,0.0,0.0,39.333,20.667,21.0,34.0,23.667,0.667,23500000,,,
240,Rúben Neves,18,Portugal,DM,Rúben Neves,180cm,79kg,(Age: 28-094d),3.75,59.75,13.25,23.55,1.88,0.422,0.048,0.185,27.9,1.25,1.25,72.75,37.0,47.25,58.75,43.75,2.25,41571428,,,
1876,William Carvalho,14,Portugal,LM,William Carvalho,187cm,87kg,(Age: 33-069d),1.0,16.0,5.0,30.9,0.935,0.305,0.048,0.133,18.775,0.0,0.0,30.0,18.75,11.0,10.75,18.0,0.5,20000000,1992-04-07,33,187
5131,José Sá,12,Portugal,GK,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4130000,,,
27,Bernardo Silva,10,Portugal,RM,João Bernardo Costa,,,(Age: 20-131d),,,,,,,,,,,,,,,,,,72307692,,,
17,João Cancelo,20,Portugal,RB,João Cancelo,182cm,66kg,(Age: 31-019d),1.0,39.0,11.0,26.95,1.472,0.402,0.028,0.09,22.675,0.0,0.0,58.5,36.75,17.75,34.0,36.0,0.75,45166666,,,
8564,Pepe,3,Portugal,RCB,Pepe,188cm,81kg,,1.5,12.25,3.25,26.675,0.69,0.18,0.13,0.48,11.625,0.0,0.0,20.5,14.5,12.75,24.5,58.0,0.5,8150000,,,
8008,Goncalo Ramos,26,Portugal,CF,Gonçalo Ramos,184cm,78kg,(Age: 23-360d),7.0,55.0,23.0,41.8,3.08,1.29,0.13,0.3,12.3,0.0,0.0,16.0,10.0,14.0,5.0,13.0,0.0,4987500,,,
8000,Joao Mario,17,Portugal,CM,João Mário,179cm,72kg,(Age: 32-147d),1.75,23.75,5.75,24.4,1.407,0.33,0.055,0.2,21.833,0.5,0.75,31.667,15.75,14.333,12.25,3.333,0.667,2991666,2000-01-03,25,178
